timestamp_utc,session_count,mem_available_mib,swap_used_mib,load1,container,cpu_percent,mem_used_mib,pids
2026-07-03T02:24:34Z,6,5832,0,0.46,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,22.92,1845.25,27
2026-07-03T02:24:40Z,6,5838,0,0.43,cgv-shinyproxy,0.91,583.70,127
2026-07-03T02:24:40Z,6,5838,0,0.43,cgv-nginx,0.01,7.08,9
2026-07-03T02:24:40Z,6,5838,0,0.43,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.45,1324.03,27
2026-07-03T02:24:40Z,6,5838,0,0.43,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,23.76,1555.46,27
2026-07-03T02:24:40Z,6,5838,0,0.43,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,32.27,2031.62,27
2026-07-03T02:24:40Z,6,5838,0,0.43,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,8.67,424.50,27
2026-07-03T02:24:40Z,6,5838,0,0.43,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,19.01,1408.00,27
2026-07-03T02:24:40Z,6,5838,0,0.43,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,22.49,1845.25,27
2026-07-03T02:24:46Z,6,5838,0,0.39,cgv-shinyproxy,0.90,583.70,127
2026-07-03T02:24:46Z,6,5838,0,0.39,cgv-nginx,0.01,7.08,9
2026-07-03T02:24:46Z,6,5838,0,0.39,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.43,1324.03,27
2026-07-03T02:24:46Z,6,5838,0,0.39,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,23.32,1555.46,27
2026-07-03T02:24:46Z,6,5838,0,0.39,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,31.67,2031.62,27
2026-07-03T02:24:46Z,6,5838,0,0.39,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,8.51,424.50,27
2026-07-03T02:24:46Z,6,5838,0,0.39,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,18.66,1408.00,27
2026-07-03T02:24:46Z,6,5838,0,0.39,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,22.07,1845.25,27
2026-07-03T02:24:51Z,6,5847,0,0.36,cgv-shinyproxy,0.90,583.70,127
2026-07-03T02:24:51Z,6,5847,0,0.36,cgv-nginx,0.01,7.08,9
2026-07-03T02:24:51Z,6,5847,0,0.36,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.41,1324.03,27
2026-07-03T02:24:51Z,6,5847,0,0.36,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,22.90,1555.46,27
2026-07-03T02:24:51Z,6,5847,0,0.36,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,31.10,2031.62,27
2026-07-03T02:24:51Z,6,5847,0,0.36,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,8.36,424.50,27
2026-07-03T02:24:51Z,6,5847,0,0.36,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,18.32,1408.00,27
2026-07-03T02:24:51Z,6,5847,0,0.36,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,21.68,1845.25,27
2026-07-03T02:24:57Z,6,5851,0,0.33,cgv-shinyproxy,0.90,583.70,127
2026-07-03T02:24:57Z,6,5851,0,0.33,cgv-nginx,0.01,7.08,9
2026-07-03T02:24:57Z,6,5851,0,0.33,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.39,1324.03,27
2026-07-03T02:24:57Z,6,5851,0,0.33,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,22.50,1555.46,27
2026-07-03T02:24:57Z,6,5851,0,0.33,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,30.54,2031.62,27
2026-07-03T02:24:57Z,6,5851,0,0.33,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,8.21,424.50,27
2026-07-03T02:24:57Z,6,5851,0,0.33,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,18.00,1408.00,27
2026-07-03T02:24:57Z,6,5851,0,0.33,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,21.29,1845.25,27
2026-07-03T02:25:02Z,6,5840,0,0.30,cgv-shinyproxy,0.90,583.70,127
2026-07-03T02:25:02Z,6,5840,0,0.30,cgv-nginx,0.01,7.08,9
2026-07-03T02:25:02Z,6,5840,0,0.30,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.37,1324.03,27
2026-07-03T02:25:02Z,6,5840,0,0.30,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,22.10,1555.46,27
2026-07-03T02:25:02Z,6,5840,0,0.30,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,30.01,2031.62,27
2026-07-03T02:25:02Z,6,5840,0,0.30,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,8.07,424.50,27
2026-07-03T02:25:02Z,6,5840,0,0.30,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,17.68,1408.00,27
2026-07-03T02:25:02Z,6,5840,0,0.30,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,20.93,1845.25,27
2026-07-03T02:25:08Z,6,5850,0,0.28,cgv-shinyproxy,0.90,583.70,126
2026-07-03T02:25:08Z,6,5850,0,0.28,cgv-nginx,0.01,7.08,9
2026-07-03T02:25:08Z,6,5850,0,0.28,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.35,1324.03,27
2026-07-03T02:25:08Z,6,5850,0,0.28,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,21.72,1555.46,27
2026-07-03T02:25:08Z,6,5850,0,0.28,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,29.49,2031.62,27
2026-07-03T02:25:08Z,6,5850,0,0.28,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,7.94,424.50,27
2026-07-03T02:25:08Z,6,5850,0,0.28,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,17.38,1408.00,27
2026-07-03T02:25:08Z,6,5850,0,0.28,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,20.57,1845.25,27
2026-07-03T02:25:14Z,6,5851,0,0.24,cgv-shinyproxy,0.90,583.70,126
2026-07-03T02:25:14Z,6,5851,0,0.24,cgv-nginx,0.01,7.08,9
2026-07-03T02:25:14Z,6,5851,0,0.24,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.33,1324.03,27
2026-07-03T02:25:14Z,6,5851,0,0.24,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,21.37,1555.46,27
2026-07-03T02:25:14Z,6,5851,0,0.24,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,28.99,2031.62,27
2026-07-03T02:25:14Z,6,5851,0,0.24,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,7.80,424.50,27
2026-07-03T02:25:14Z,6,5851,0,0.24,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,17.09,1408.00,27
2026-07-03T02:25:14Z,6,5851,0,0.24,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,20.22,1845.25,27
2026-07-03T02:25:19Z,6,5854,0,0.22,cgv-shinyproxy,0.90,583.70,126
2026-07-03T02:25:19Z,6,5854,0,0.22,cgv-nginx,0.01,7.08,9
2026-07-03T02:25:19Z,6,5854,0,0.22,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.31,1324.03,27
2026-07-03T02:25:19Z,6,5854,0,0.22,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,21.01,1555.46,27
2026-07-03T02:25:19Z,6,5854,0,0.22,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,28.51,2031.62,27
2026-07-03T02:25:19Z,6,5854,0,0.22,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,7.67,424.50,27
2026-07-03T02:25:19Z,6,5854,0,0.22,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,16.80,1408.00,27
2026-07-03T02:25:19Z,6,5854,0,0.22,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,19.88,1845.25,27
2026-07-03T02:25:25Z,6,5844,0,0.20,cgv-shinyproxy,0.90,583.70,126
2026-07-03T02:25:25Z,6,5844,0,0.20,cgv-nginx,0.01,7.08,9
2026-07-03T02:25:25Z,6,5844,0,0.20,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.29,1324.03,27
2026-07-03T02:25:25Z,6,5844,0,0.20,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,20.67,1555.46,27
2026-07-03T02:25:25Z,6,5844,0,0.20,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,28.04,2031.62,27
2026-07-03T02:25:25Z,6,5844,0,0.20,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,7.55,424.50,27
2026-07-03T02:25:25Z,6,5844,0,0.20,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,16.53,1408.00,27
2026-07-03T02:25:25Z,6,5844,0,0.20,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,19.56,1845.25,27
2026-07-03T02:25:30Z,6,5857,0,0.18,cgv-shinyproxy,0.90,583.70,126
2026-07-03T02:25:30Z,6,5857,0,0.18,cgv-nginx,0.01,7.08,9
2026-07-03T02:25:30Z,6,5857,0,0.18,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.27,1324.03,27
2026-07-03T02:25:30Z,6,5857,0,0.18,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,20.33,1555.46,27
2026-07-03T02:25:30Z,6,5857,0,0.18,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,27.59,2031.62,27
2026-07-03T02:25:30Z,6,5857,0,0.18,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,7.43,424.50,27
2026-07-03T02:25:30Z,6,5857,0,0.18,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,16.26,1408.00,27
2026-07-03T02:25:30Z,6,5857,0,0.18,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,19.24,1845.25,27
2026-07-03T02:25:36Z,6,5842,0,0.17,cgv-shinyproxy,0.90,583.70,126
2026-07-03T02:25:36Z,6,5842,0,0.17,cgv-nginx,0.01,7.08,9
2026-07-03T02:25:36Z,6,5842,0,0.17,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.25,1324.03,27
2026-07-03T02:25:36Z,6,5842,0,0.17,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,20.02,1555.46,27
2026-07-03T02:25:36Z,6,5842,0,0.17,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,27.17,2031.62,27
2026-07-03T02:25:36Z,6,5842,0,0.17,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,7.31,424.50,27
2026-07-03T02:25:36Z,6,5842,0,0.17,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,16.01,1408.00,27
2026-07-03T02:25:36Z,6,5842,0,0.17,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,18.94,1845.25,27
2026-07-03T02:25:42Z,6,5844,0,0.15,cgv-shinyproxy,0.90,583.70,126
2026-07-03T02:25:42Z,6,5844,0,0.15,cgv-nginx,0.01,7.08,9
2026-07-03T02:25:42Z,6,5844,0,0.15,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.24,1324.03,27
2026-07-03T02:25:42Z,6,5844,0,0.15,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,19.71,1555.46,27
2026-07-03T02:25:42Z,6,5844,0,0.15,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,26.74,2031.62,27
2026-07-03T02:25:42Z,6,5844,0,0.15,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,7.20,424.50,27
2026-07-03T02:25:42Z,6,5844,0,0.15,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,15.76,1408.00,27
2026-07-03T02:25:42Z,6,5844,0,0.15,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,18.65,1845.25,27
2026-07-03T02:25:47Z,6,5841,0,0.14,cgv-shinyproxy,0.90,583.70,126
2026-07-03T02:25:47Z,6,5841,0,0.14,cgv-nginx,0.01,7.08,9
2026-07-03T02:25:47Z,6,5841,0,0.14,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.22,1324.03,27
2026-07-03T02:25:47Z,6,5841,0,0.14,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,19.40,1555.46,27
2026-07-03T02:25:47Z,6,5841,0,0.14,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,26.33,2031.62,27
2026-07-03T02:25:47Z,6,5841,0,0.14,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,7.09,424.50,27
2026-07-03T02:25:47Z,6,5841,0,0.14,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,15.52,1408.00,27
2026-07-03T02:25:47Z,6,5841,0,0.14,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,18.36,1845.25,27
2026-07-03T02:25:53Z,6,5852,0,0.13,cgv-shinyproxy,0.90,583.80,126
2026-07-03T02:25:53Z,6,5852,0,0.13,cgv-nginx,0.01,7.08,9
2026-07-03T02:25:53Z,6,5852,0,0.13,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.20,1324.03,27
2026-07-03T02:25:53Z,6,5852,0,0.13,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,19.11,1555.46,27
2026-07-03T02:25:53Z,6,5852,0,0.13,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,25.93,2031.62,27
2026-07-03T02:25:53Z,6,5852,0,0.13,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,6.99,424.50,27
2026-07-03T02:25:53Z,6,5852,0,0.13,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,15.28,1408.00,27
2026-07-03T02:25:53Z,6,5852,0,0.13,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,18.08,1845.25,27
2026-07-03T02:25:58Z,6,5848,0,0.27,cgv-shinyproxy,0.91,584.10,127
2026-07-03T02:25:58Z,6,5848,0,0.27,cgv-nginx,0.01,7.08,9
2026-07-03T02:25:58Z,6,5848,0,0.27,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.18,1324.03,27
2026-07-03T02:25:58Z,6,5848,0,0.27,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,18.83,1555.46,27
2026-07-03T02:25:58Z,6,5848,0,0.27,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,25.55,2031.62,27
2026-07-03T02:25:58Z,6,5848,0,0.27,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,6.88,424.50,27
2026-07-03T02:25:58Z,6,5848,0,0.27,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,15.06,1408.00,27
2026-07-03T02:25:58Z,6,5848,0,0.27,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,17.81,1845.25,27
2026-07-03T02:26:04Z,6,5845,0,0.25,cgv-shinyproxy,0.91,584.10,127
2026-07-03T02:26:04Z,6,5845,0,0.25,cgv-nginx,0.01,7.08,9
2026-07-03T02:26:04Z,6,5845,0,0.25,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.16,1324.03,27
2026-07-03T02:26:04Z,6,5845,0,0.25,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,18.55,1555.46,27
2026-07-03T02:26:04Z,6,5845,0,0.25,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,25.18,2031.62,27
2026-07-03T02:26:04Z,6,5845,0,0.25,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,6.79,424.50,27
2026-07-03T02:26:04Z,6,5845,0,0.25,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,14.85,1408.00,27
2026-07-03T02:26:04Z,6,5845,0,0.25,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,17.57,1845.25,27
2026-07-03T02:26:10Z,6,5838,0,0.23,cgv-shinyproxy,0.91,584.10,127
2026-07-03T02:26:10Z,6,5838,0,0.23,cgv-nginx,0.01,7.08,9
2026-07-03T02:26:10Z,6,5838,0,0.23,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.14,1324.03,27
2026-07-03T02:26:10Z,6,5838,0,0.23,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,18.28,1555.46,27
2026-07-03T02:26:10Z,6,5838,0,0.23,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,24.81,2031.62,27
2026-07-03T02:26:10Z,6,5838,0,0.23,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,6.69,424.50,27
2026-07-03T02:26:10Z,6,5838,0,0.23,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,14.63,1408.00,27
2026-07-03T02:26:10Z,6,5838,0,0.23,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,17.31,1845.25,27
2026-07-03T02:26:15Z,6,5849,0,0.21,cgv-shinyproxy,0.91,584.10,127
2026-07-03T02:26:15Z,6,5849,0,0.21,cgv-nginx,0.01,7.08,9
2026-07-03T02:26:15Z,6,5849,0,0.21,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.12,1324.03,27
2026-07-03T02:26:15Z,6,5849,0,0.21,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,18.04,1555.46,27
2026-07-03T02:26:15Z,6,5849,0,0.21,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,24.46,2031.62,27
2026-07-03T02:26:15Z,6,5849,0,0.21,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,6.60,424.50,27
2026-07-03T02:26:15Z,6,5849,0,0.21,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,14.43,1408.00,27
2026-07-03T02:26:15Z,6,5849,0,0.21,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,17.07,1845.25,27
2026-07-03T02:26:21Z,6,5842,0,0.19,cgv-shinyproxy,0.91,584.10,127
2026-07-03T02:26:21Z,6,5842,0,0.19,cgv-nginx,0.01,7.08,9
2026-07-03T02:26:21Z,6,5842,0,0.19,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.11,1324.03,27
2026-07-03T02:26:21Z,6,5842,0,0.19,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,17.78,1555.46,27
2026-07-03T02:26:21Z,6,5842,0,0.19,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,24.12,2031.62,27
2026-07-03T02:26:21Z,6,5842,0,0.19,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,6.50,424.50,27
2026-07-03T02:26:21Z,6,5842,0,0.19,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,14.22,1408.00,27
2026-07-03T02:26:21Z,6,5842,0,0.19,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,16.83,1845.25,27
2026-07-03T02:26:26Z,6,5854,0,0.18,cgv-shinyproxy,0.91,584.10,127
2026-07-03T02:26:26Z,6,5854,0,0.18,cgv-nginx,0.01,7.08,9
2026-07-03T02:26:26Z,6,5854,0,0.18,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.09,1324.03,27
2026-07-03T02:26:26Z,6,5854,0,0.18,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,17.54,1555.46,27
2026-07-03T02:26:26Z,6,5854,0,0.18,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,23.79,2031.62,27
2026-07-03T02:26:26Z,6,5854,0,0.18,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,6.42,424.50,27
2026-07-03T02:26:26Z,6,5854,0,0.18,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,14.03,1408.00,27
2026-07-03T02:26:26Z,6,5854,0,0.18,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,16.60,1845.25,27
2026-07-03T02:26:32Z,6,5848,0,0.16,cgv-shinyproxy,0.91,584.10,127
2026-07-03T02:26:32Z,6,5848,0,0.16,cgv-nginx,0.01,7.08,9
2026-07-03T02:26:32Z,6,5848,0,0.16,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.07,1324.03,27
2026-07-03T02:26:32Z,6,5848,0,0.16,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,17.30,1555.46,27
2026-07-03T02:26:32Z,6,5848,0,0.16,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,23.46,2031.62,27
2026-07-03T02:26:32Z,6,5848,0,0.16,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,6.33,424.50,27
2026-07-03T02:26:32Z,6,5848,0,0.16,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,13.84,1408.00,27
2026-07-03T02:26:32Z,6,5848,0,0.16,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,16.37,1845.25,27
2026-07-03T02:26:37Z,6,5842,0,0.15,cgv-shinyproxy,0.91,584.10,127
2026-07-03T02:26:37Z,6,5842,0,0.15,cgv-nginx,0.01,7.08,9
2026-07-03T02:26:37Z,6,5842,0,0.15,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.05,1324.03,27
2026-07-03T02:26:37Z,6,5842,0,0.15,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,17.07,1555.46,27
2026-07-03T02:26:37Z,6,5842,0,0.15,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,23.15,2031.62,27
2026-07-03T02:26:37Z,6,5842,0,0.15,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,6.25,424.50,27
2026-07-03T02:26:37Z,6,5842,0,0.15,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,13.65,1408.00,27
2026-07-03T02:26:37Z,6,5842,0,0.15,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,16.15,1845.25,27
2026-07-03T02:26:43Z,6,5845,0,0.14,cgv-shinyproxy,0.91,584.20,127
2026-07-03T02:26:43Z,6,5845,0,0.14,cgv-nginx,0.01,7.08,9
2026-07-03T02:26:43Z,6,5845,0,0.14,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.04,1324.03,27
2026-07-03T02:26:43Z,6,5845,0,0.14,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,16.84,1555.46,27
2026-07-03T02:26:43Z,6,5845,0,0.14,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,22.84,2031.62,27
2026-07-03T02:26:43Z,6,5845,0,0.14,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,6.16,424.50,27
2026-07-03T02:26:43Z,6,5845,0,0.14,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,13.47,1408.00,27
2026-07-03T02:26:43Z,6,5845,0,0.14,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,15.94,1845.25,27
2026-07-03T02:26:49Z,6,5844,0,0.12,cgv-shinyproxy,0.91,584.20,127
2026-07-03T02:26:49Z,6,5844,0,0.12,cgv-nginx,0.01,7.08,9
2026-07-03T02:26:49Z,6,5844,0,0.12,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.02,1324.03,27
2026-07-03T02:26:49Z,6,5844,0,0.12,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,16.62,1555.46,27
2026-07-03T02:26:49Z,6,5844,0,0.12,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,22.54,2031.62,27
2026-07-03T02:26:49Z,6,5844,0,0.12,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,6.08,424.50,27
2026-07-03T02:26:49Z,6,5844,0,0.12,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,13.30,1408.00,27
2026-07-03T02:26:49Z,6,5844,0,0.12,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,15.73,1845.25,27
2026-07-03T02:26:54Z,6,5841,0,0.11,cgv-shinyproxy,0.91,584.20,127
2026-07-03T02:26:54Z,6,5841,0,0.11,cgv-nginx,0.01,7.08,9
2026-07-03T02:26:54Z,6,5841,0,0.11,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,4.00,1324.03,27
2026-07-03T02:26:54Z,6,5841,0,0.11,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,16.41,1555.46,27
2026-07-03T02:26:54Z,6,5841,0,0.11,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,22.25,2031.62,27
2026-07-03T02:26:54Z,6,5841,0,0.11,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,6.01,424.50,27
2026-07-03T02:26:54Z,6,5841,0,0.11,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,13.13,1408.00,27
2026-07-03T02:26:54Z,6,5841,0,0.11,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,15.53,1845.25,27
2026-07-03T02:27:00Z,6,5854,0,0.10,cgv-shinyproxy,0.91,584.10,126
2026-07-03T02:27:00Z,6,5854,0,0.10,cgv-nginx,0.01,7.08,9
2026-07-03T02:27:00Z,6,5854,0,0.10,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.99,1324.03,27
2026-07-03T02:27:00Z,6,5854,0,0.10,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,16.20,1555.46,27
2026-07-03T02:27:00Z,6,5854,0,0.10,sp-container-1957f8fc-9e10-4b6d-9f85-01701c7ecbe0-0,21.97,2031.62,27
2026-07-03T02:27:00Z,6,5854,0,0.10,sp-container-853d36d1-b45e-42b5-9a2c-6d6dd615a008-0,5.93,424.50,27
2026-07-03T02:27:00Z,6,5854,0,0.10,sp-container-ce0fdee4-389f-44bf-bf43-1ac389110f85-0,12.96,1408.00,27
2026-07-03T02:27:00Z,6,5854,0,0.10,sp-container-f2b831ae-3c65-41f0-b7d6-83e19b033856-0,15.34,1845.25,27
2026-07-03T02:27:06Z,6,5848,0,0.09,cgv-shinyproxy,0.91,584.10,126
2026-07-03T02:27:06Z,6,5848,0,0.09,cgv-nginx,0.01,7.08,9
2026-07-03T02:27:06Z,6,5848,0,0.09,sp-container-2a45ead0-c15e-454f-b248-312bfd2d53bc-0,3.97,1324.03,27
2026-07-03T02:27:06Z,6,5848,0,0.09,sp-container-9544bc9c-f87d-4521-ace5-4a64d9c22d4b-0,16.00,1555.46,27
